time,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,ctxt,btime,processes,procs_running,procs_blocked,cpus,sda.reads,sda.reads_merged,sda.read_sectors,sda.read_time_ms,sda.writes,sda.writes_merged,sda.write_sectors,sda.write_time_ms,sda.io_in_progress,sda.io_time_ms,sda.io_queued_ms
2015-01-04T18:16:18.224911Z,2246539,0,868141,25721925,10158,49321,0,0,0,0,3851822599,1420347116,160710,51,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:18.326252Z,2246581,0,868157,25721925,10158,49323,0,0,0,0,3851912350,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:18.428365Z,2246599,0,868196,25721925,10158,49323,0,0,0,0,3852260021,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:18.530521Z,2246622,0,868230,25721925,10158,49324,0,0,0,0,3852555654,1420347116,160710,99,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:18.633526Z,2246662,0,868248,25721925,10158,49326,0,0,0,0,3852683832,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:18.734689Z,2246711,0,868256,25721925,10158,49329,0,0,0,0,3852688688,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:18.836737Z,2246756,0,868269,25721925,10158,49332,0,0,0,0,3852749444,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:18.938182Z,2246779,0,868303,25721925,10158,49333,0,0,0,0,3853068185,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:19.040324Z,2246802,0,868337,25721925,10158,49333,0,0,0,0,3853418464,1420347116,160710,89,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:19.142287Z,2246851,0,868345,25721925,10158,49336,0,0,0,0,3853423398,1420347116,160710,107,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:19.244045Z,2246894,0,868355,25721931,10158,49339,0,0,0,0,3853440542,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:19.345497Z,2246905,0,868361,25721975,10158,49339,0,0,0,0,3853441983,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:19.446319Z,2246938,0,868370,25721992,10158,49341,0,0,0,0,3853455274,1420347116,160710,114,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:19.547889Z,2246986,0,868380,25721992,10158,49343,0,0,0,0,3853477133,1420347116,160710,115,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:19.648537Z,2247033,0,868390,25721992,10158,49346,0,0,0,0,3853498757,1420347116,160710,109,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:19.749730Z,2247081,0,868400,25721992,10158,49349,0,0,0,0,3853520642,1420347116,160710,110,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:19.852320Z,2247129,0,868410,25721992,10158,49352,0,0,0,0,3853540148,1420347116,160710,110,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:19.953149Z,2247160,0,868436,25721992,10158,49353,0,0,0,0,3853757302,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:20.053874Z,2247177,0,868474,25721992,10158,49354,0,0,0,0,3854166489,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:20.155030Z,2247214,0,868495,25721992,10158,49356,0,0,0,0,3854325445,1420347116,160710,112,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:20.257610Z,2247252,0,868515,25721992,10158,49357,0,0,0,0,3854492312,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:20.358647Z,2247280,0,868543,25721992,10158,49358,0,0,0,0,3854772890,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:20.459551Z,2247306,0,868551,25722017,10158,49360,0,0,0,0,3854781550,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:20.560407Z,2247319,0,868557,25722058,10158,49360,0,0,0,0,3854782614,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:20.661385Z,2247363,0,868566,25722062,10158,49362,0,0,0,0,3854801515,1420347116,160710,109,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:20.762568Z,2247403,0,868584,25722062,10158,49364,0,0,0,0,3854905574,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:20.863790Z,2247419,0,868624,25722062,10158,49364,0,0,0,0,3855297286,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:20.964998Z,2247436,0,868664,25722062,10158,49364,0,0,0,0,3855727215,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:21.065700Z,2247452,0,868704,25722062,10158,49364,0,0,0,0,3856159657,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:21.167498Z,2247468,0,868744,25722062,10158,49365,0,0,0,0,3856589072,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:21.269438Z,2247485,0,868784,25722062,10158,49365,0,0,0,0,3857000482,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:21.370981Z,2247501,0,868824,25722062,10158,49365,0,0,0,0,3857442944,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:21.471772Z,2247516,0,868865,25722062,10158,49365,0,0,0,0,3857828856,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:21.572981Z,2247532,0,868905,25722062,10158,49365,0,0,0,0,3858232581,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:21.674255Z,2247542,0,868911,25722107,10158,49365,0,0,0,0,3858234385,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:21.775653Z,2247554,0,868917,25722150,10158,49365,0,0,0,0,3858235530,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:21.876994Z,2247567,0,868934,25722179,10158,49365,0,0,0,0,3858377412,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:21.978248Z,2247583,0,868975,25722179,10158,49365,0,0,0,0,3858810717,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:22.079036Z,2247598,0,869015,25722179,10158,49365,0,0,0,0,3859187017,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:22.180721Z,2247614,0,869056,25722179,10158,49365,0,0,0,0,3859615199,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:22.281677Z,2247629,0,869097,25722179,10158,49365,0,0,0,0,3860042447,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:22.383230Z,2247645,0,869137,25722179,10158,49365,0,0,0,0,3860444968,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:22.484423Z,2247661,0,869178,25722179,10158,49365,0,0,0,0,3860889381,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:22.585693Z,2247677,0,869218,25722179,10158,49365,0,0,0,0,3861319240,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:22.686993Z,2247692,0,869259,25722179,10158,49365,0,0,0,0,3861706236,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:22.788200Z,2247708,0,869300,25722179,10158,49365,0,0,0,0,3862088670,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:22.888970Z,2247722,0,869326,25722195,10158,49365,0,0,0,0,3862358612,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:22.990639Z,2247734,0,869332,25722239,10158,49365,0,0,0,0,3862359714,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:23.091235Z,2247749,0,869355,25722258,10158,49365,0,0,0,0,3862588350,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:23.193120Z,2247765,0,869395,25722258,10158,49365,0,0,0,0,3863024798,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358238,2788773,608753224,26733780,0,583732,28055412
2015-01-04T18:16:23.294331Z,2247781,0,869436,25722258,10158,49365,0,0,0,0,3863404804,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:23.395555Z,2247796,0,869476,25722258,10158,49365,0,0,0,0,3863805606,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:23.496794Z,2247813,0,869516,25722258,10158,49365,0,0,0,0,3864257074,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:23.598012Z,2247829,0,869556,25722258,10158,49365,0,0,0,0,3864707059,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:23.699114Z,2247844,0,869597,25722258,10158,49365,0,0,0,0,3865091078,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:23.800529Z,2247860,0,869638,25722258,10158,49365,0,0,0,0,3865465002,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:23.901774Z,2247875,0,869679,25722258,10158,49365,0,0,0,0,3865838308,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:24.002972Z,2247891,0,869719,25722258,10158,49365,0,0,0,0,3866279442,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:24.104141Z,2247904,0,869737,25722286,10158,49365,0,0,0,0,3866444460,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:24.205472Z,2247915,0,869744,25722328,10158,49365,0,0,0,0,3866445963,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:24.306663Z,2247930,0,869766,25722351,10158,49365,0,0,0,0,3866657926,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:24.407938Z,2247946,0,869805,25722351,10158,49365,0,0,0,0,3867109487,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:24.509141Z,2247963,0,869845,25722351,10158,49365,0,0,0,0,3867554540,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:24.610375Z,2247979,0,869884,25722351,10158,49365,0,0,0,0,3867997342,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:24.712372Z,2247995,0,869925,25722351,10158,49365,0,0,0,0,3868451418,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:24.813612Z,2248012,0,869964,25722351,10158,49365,0,0,0,0,3868895929,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:24.914892Z,2248028,0,870005,25722351,10158,49365,0,0,0,0,3869345385,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:25.016269Z,2248044,0,870045,25722351,10158,49365,0,0,0,0,3869795798,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:25.117565Z,2248060,0,870085,25722351,10158,49365,0,0,0,0,3870240419,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:25.218921Z,2248076,0,870125,25722351,10158,49365,0,0,0,0,3870667240,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:25.320164Z,2248089,0,870145,25722376,10158,49365,0,0,0,0,3870843675,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:25.420739Z,2248101,0,870151,25722419,10158,49365,0,0,0,0,3870844887,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:25.522699Z,2248116,0,870179,25722434,10158,49365,0,0,0,0,3871104539,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:25.623880Z,2248133,0,870218,25722434,10158,49366,0,0,0,0,3871529413,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:25.725138Z,2248149,0,870258,25722434,10158,49366,0,0,0,0,3871965897,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:25.827621Z,2248177,0,870287,25722434,10158,49367,0,0,0,0,3872257850,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:25.929993Z,2248226,0,870297,25722434,10158,49370,0,0,0,0,3872262577,1420347116,160710,96,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:26.033774Z,2248276,0,870306,25722434,10158,49373,0,0,0,0,3872267308,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:26.142177Z,2248328,0,870315,25722434,10158,49376,0,0,0,0,3872271546,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:26.248739Z,2248380,0,870324,25722434,10158,49380,0,0,0,0,3872276499,1420347116,160710,87,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:26.350687Z,2248428,0,870333,25722434,10158,49383,0,0,0,0,3872281149,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:26.452535Z,2248477,0,870342,25722434,10158,49386,0,0,0,0,3872285779,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:26.553585Z,2248493,0,870348,25722472,10158,49386,0,0,0,0,3872287926,1420347116,160710,2,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:26.654801Z,2248534,0,870363,25722474,10158,49389,0,0,0,0,3872372356,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:26.756066Z,2248556,0,870397,25722474,10158,49389,0,0,0,0,3872737942,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:26.857314Z,2248573,0,870437,25722474,10158,49389,0,0,0,0,3873167179,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:26.959871Z,2248607,0,870460,25722474,10158,49391,0,0,0,0,3873358518,1420347116,160710,81,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:27.063299Z,2248657,0,870468,25722474,10158,49394,0,0,0,0,3873362783,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:27.167012Z,2248707,0,870477,25722474,10158,49397,0,0,0,0,3873367447,1420347116,160710,98,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:27.268620Z,2248756,0,870486,25722474,10158,49401,0,0,0,0,3873371913,1420347116,160710,107,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:27.370679Z,2248805,0,870495,25722474,10158,49404,0,0,0,0,3873376706,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:27.471835Z,2248854,0,870504,25722474,10158,49407,0,0,0,0,3873380852,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:27.572947Z,2248901,0,870513,25722476,10158,49410,0,0,0,0,3873385262,1420347116,160710,2,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:27.675084Z,2248920,0,870519,25722510,10158,49411,0,0,0,0,3873387305,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:27.776327Z,2248960,0,870536,25722510,10158,49413,0,0,0,0,3873524064,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:27.877681Z,2248979,0,870574,25722510,10158,49413,0,0,0,0,3873916864,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:27.978446Z,2248997,0,870612,25722510,10158,49414,0,0,0,0,3874325059,1420347116,160710,86,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:28.079194Z,2249045,0,870621,25722510,10158,49417,0,0,0,0,3874329572,1420347116,160710,105,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:28.180378Z,2249087,0,870636,25722510,10158,49419,0,0,0,0,3874430188,1420347116,160710,99,0,6,584711,1143789,15793838,1357568,2358240,2788775,608753256,26733784,0,583736,28055416
2015-01-04T18:16:28.281280Z,2249108,0,870672,25722510,10158,49420,0,0,0,0,3874805591,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:28.383144Z,2249146,0,870691,25722510,10158,49422,0,0,0,0,3874954609,1420347116,160710,90,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:28.485917Z,2249196,0,870699,25722510,10158,49425,0,0,0,0,3874959249,1420347116,160710,106,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:28.587892Z,2249245,0,870708,25722510,10158,49428,0,0,0,0,3874963714,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:28.689134Z,2249285,0,870716,25722520,10158,49431,0,0,0,0,3874967643,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:28.790621Z,2249306,0,870722,25722552,10158,49431,0,0,0,0,3874970067,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:28.893865Z,2249356,0,870731,25722552,10158,49435,0,0,0,0,3874974937,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:28.994762Z,2249400,0,870744,25722552,10158,49437,0,0,0,0,3875055940,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:29.096074Z,2249420,0,870781,25722552,10158,49437,0,0,0,0,3875439224,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:29.198184Z,2249451,0,870807,25722552,10158,49439,0,0,0,0,3875683377,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:29.299814Z,2249501,0,870815,25722552,10158,49442,0,0,0,0,3875687521,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:29.401689Z,2249550,0,870824,25722552,10158,49445,0,0,0,0,3875691943,1420347116,160710,105,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:29.503506Z,2249599,0,870832,25722552,10158,49448,0,0,0,0,3875696017,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:29.606676Z,2249649,0,870841,25722552,10158,49451,0,0,0,0,3875700384,1420347116,160710,88,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:29.709222Z,2249699,0,870850,25722552,10158,49454,0,0,0,0,3875704712,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:29.809976Z,2249727,0,870863,25722570,10158,49456,0,0,0,0,3875790003,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:29.910734Z,2249740,0,870868,25722611,10158,49456,0,0,0,0,3875790965,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:30.012224Z,2249758,0,870886,25722633,10158,49456,0,0,0,0,3875946001,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:30.113505Z,2249777,0,870925,25722633,10158,49456,0,0,0,0,3876368521,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:30.215696Z,2249809,0,870949,25722633,10158,49458,0,0,0,0,3876584284,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:30.317665Z,2249858,0,870958,25722633,10158,49461,0,0,0,0,3876588829,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:30.419670Z,2249907,0,870967,25722633,10158,49465,0,0,0,0,3876592946,1420347116,160710,94,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:30.521726Z,2249944,0,870988,25722633,10158,49466,0,0,0,0,3876746858,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:30.622795Z,2249964,0,871024,25722633,10158,49467,0,0,0,0,3877135940,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:30.724066Z,2250000,0,871045,25722633,10158,49469,0,0,0,0,3877298237,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:30.825644Z,2250049,0,871053,25722633,10158,49472,0,0,0,0,3877302962,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:30.928448Z,2250099,0,871062,25722633,10158,49475,0,0,0,0,3877307711,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:31.029489Z,2250127,0,871069,25722657,10158,49477,0,0,0,0,3877310565,1420347116,160710,2,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:31.131288Z,2250154,0,871075,25722683,10158,49478,0,0,0,0,3877313044,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:31.233666Z,2250204,0,871084,25722683,10158,49481,0,0,0,0,3877317428,1420347116,160710,105,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:31.336707Z,2250254,0,871092,25722683,10158,49484,0,0,0,0,3877322048,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:31.440752Z,2250305,0,871101,25722683,10158,49487,0,0,0,0,3877326702,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
2015-01-04T18:16:31.542795Z,2250354,0,871109,25722683,10158,49491,0,0,0,0,3877331297,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358242,2788777,608753288,26733792,0,583744,28055424
